CustomerID,OrderID,OrderDate,Returned,ShipDate,SalesPersonID,ShipModeID,RegionID
AF-10885,CA-2014-103702,2014-12-09,Not,2014-12-09,3,1,25
SP-20620,CA-2014-123127,2014-08-09,Not,2014-12-09,3,1,132
TA-21385,US-2014-119081,2014-12-09,Not,2014-12-09,1,1,485
LR-17035,CA-2014-109918,2014-07-09,Yes,2014-12-09,2,2,113
LW-17215,CA-2014-116246,2014-12-09,Not,2014-12-09,3,2,22
MA-17560,CA-2014-124478,2014-08-08,Not,2014-12-08,1,1,386
CS-12175,CA-2014-109302,2014-12-08,Not,2014-12-08,3,1,126
BW-11200,CA-2014-109897,2014-12-08,Not,2014-12-08,2,1,68
DH-13675,CA-2014-156244,2014-12-08,Not,2014-12-08,4,1,157
GZ-14470,CA-2014-124723,2014-05-08,Not,2014-12-08,1,1,604
LL-16840,CA-2014-153927,2014-12-08,Not,2014-12-08,4,3,608
AC-10420,CA-2014-129924,2014-12-07,Not,2014-12-07,2,1,68
BF-11170,CA-2014-110184,2014-12-07,Not,2014-12-07,2,1,72
CL-12565,CA-2014-131310,2014-12-07,Not,2014-12-07,2,1,77
DW-13195,CA-2014-152849,2014-05-07,Not,2014-12-07,4,1,215
EB-13705,CA-2014-100090,2014-08-07,Not,2014-12-07,2,1,68
BC-11125,CA-2014-147543,2014-06-07,Not,2014-12-07,2,1,480
ME-17725,CA-2014-124807,2014-12-07,Not,2014-12-07,1,2,137
PV-18985,CA-2014-161508,2014-12-07,Not,2014-12-07,1,1,226
KE-16420,US-2014-109162,2014-08-06,Not,2014-12-06,4,1,430
SB-20170,US-2014-161305,2014-06-06,Not,2014-12-06,1,1,98
SV-20785,CA-2014-169257,2014-06-06,Not,2014-12-06,4,1,88
HL-15040,CA-2014-127159,2014-12-05,Not,2014-12-05,1,3,63
KT-16480,CA-2014-155887,2014-12-05,Not,2014-12-05,3,1,331
CT-11995,CA-2014-166086,2014-07-05,Not,2014-12-05,3,1,85
KN-16450,CA-2014-154599,2014-12-04,Not,2014-12-04,2,1,528
RS-19765,CA-2014-128846,2014-07-04,Not,2014-12-04,4,1,50
SC-20260,CA-2014-169803,2014-06-04,Not,2014-12-04,2,1,77
RA-19885,US-2014-118997,2014-08-04,Not,2014-12-04,4,1,201
AY-10555,CA-2014-102652,2014-06-04,Yes,2014-12-04,2,1,10
NM-18445,CA-2014-150581,2014-08-04,Not,2014-12-04,2,1,354
JS-15880,CA-2014-121769,2014-08-04,Not,2014-12-04,3,1,62
SV-20785,US-2014-158365,2014-12-04,Not,2014-12-04,1,1,491
EH-13765,CA-2014-142979,2014-12-04,Not,2014-12-04,2,1,291
CM-12715,CA-2014-104563,2014-07-03,Not,2014-12-03,2,1,11
SC-20095,US-2014-110674,2014-12-02,Not,2014-12-02,2,1,354
CK-12760,CA-2014-107755,2014-07-02,Not,2014-12-02,3,1,609
MB-18085,CA-2014-141817,2014-05-01,Not,2014-12-01,3,1,93
VS-21820,CA-2014-105417,2014-07-01,Not,2014-12-01,1,1,409
HR-14830,CA-2014-127131,2014-11-24,Yes,2014-11-30,2,1,11
MC-17590,CA-2014-127446,2014-11-25,Not,2014-11-30,1,1,229
MO-17500,CA-2014-121167,2014-11-28,Not,2014-11-30,3,2,566
JL-15505,CA-2014-103590,2014-11-30,Not,2014-11-30,3,1,288
SE-20110,US-2014-107993,2014-11-25,Not,2014-11-30,2,1,257
RF-19345,CA-2014-148425,2014-11-30,Not,2014-11-30,4,1,131
PB-19150,CA-2014-146843,2014-11-30,Not,2014-11-30,2,1,574
AT-10435,CA-2014-111360,2014-11-24,Not,2014-11-30,3,1,254
Co-12640,CA-2014-136280,2014-11-29,Not,2014-11-29,3,1,93
BS-11380,US-2014-134712,2014-11-29,Not,2014-11-29,1,1,99
ED-13885,CA-2014-110352,2014-11-23,Not,2014-11-29,1,1,225
RB-19435,CA-2014-167360,2014-11-24,Not,2014-11-29,1,2,403
AH-10210,CA-2014-153983,2014-11-29,Not,2014-11-29,2,1,68
MP-18175,CA-2014-119151,2014-11-25,Not,2014-11-29,3,2,5
TH-21100,CA-2014-153850,2014-11-24,Not,2014-11-29,3,1,62
NG-18355,CA-2014-100762,2014-11-24,Yes,2014-11-29,1,1,315
HP-14815,CA-2014-122217,2014-11-24,Not,2014-11-29,4,1,252
RB-19435,US-2014-144078,2014-11-25,Not,2014-11-29,2,1,102
PB-19150,US-2014-111353,2014-11-29,Not,2014-11-29,3,1,5
BF-11080,CA-2014-163013,2014-11-28,Not,2014-11-28,4,1,387
TC-21475,US-2014-112200,2014-11-22,Not,2014-11-28,1,1,379
DK-12985,CA-2014-163034,2014-11-24,Not,2014-11-28,1,1,137
PB-19210,CA-2014-149055,2014-11-23,Not,2014-11-28,3,1,67
CS-12250,CA-2014-101560,2014-11-28,Not,2014-11-28,4,2,50
DH-13675,CA-2014-105249,2014-11-28,Not,2014-11-28,2,4,68
SG-20470,CA-2014-159800,2014-11-28,Not,2014-11-28,2,3,64
SM-20005,CA-2014-159625,2014-11-23,Not,2014-11-28,2,1,261
BT-11680,CA-2014-121629,2014-11-28,Not,2014-11-28,1,1,145
MC-17635,US-2014-120175,2014-11-28,Not,2014-11-28,1,1,170
MS-17770,CA-2014-119032,2014-11-27,Not,2014-11-27,3,1,22
LW-16825,CA-2014-164721,2014-11-25,Yes,2014-11-27,2,2,115
RA-19885,CA-2014-129091,2014-11-22,Not,2014-11-27,4,1,140
SS-20140,CA-2014-120544,2014-11-23,Not,2014-11-27,1,1,374
AR-10540,CA-2014-122588,2014-11-25,Not,2014-11-27,3,2,129
JK-15325,US-2014-168501,2014-11-21,Not,2014-11-27,1,1,48
JO-15145,CA-2014-167486,2014-11-27,Not,2014-11-27,3,1,212
BT-11440,CA-2014-139283,2014-11-23,Not,2014-11-27,1,1,56
JE-15745,US-2014-147606,2014-11-26,Not,2014-11-26,1,2,121
NG-18430,CA-2014-115973,2014-11-24,Not,2014-11-26,3,3,100
VG-21790,CA-2014-158540,2014-11-24,Not,2014-11-26,2,3,86
NW-18400,CA-2014-168984,2014-11-26,Not,2014-11-26,2,1,393
EH-13990,CA-2014-102295,2014-11-24,Not,2014-11-26,2,2,264
DH-13075,CA-2014-102274,2014-11-21,Not,2014-11-26,4,1,110
SP-20920,CA-2014-135090,2014-11-22,Not,2014-11-26,2,1,72
GR-14560,CA-2014-103401,2014-11-21,Not,2014-11-26,2,1,9
LS-16975,US-2014-147648,2014-11-26,Not,2014-11-26,2,1,64
LS-17245,CA-2014-124730,2014-11-26,Not,2014-11-26,3,4,211
DK-12835,US-2014-143721,2014-11-23,Not,2014-11-26,1,2,52
SC-20680,CA-2014-154781,2014-11-21,Not,2014-11-26,2,1,9
LS-17200,CA-2014-141110,2014-11-26,Not,2014-11-26,2,1,200
SC-20095,US-2014-157385,2014-11-23,Not,2014-11-25,2,3,102
EH-14185,CA-2014-105340,2014-11-22,Not,2014-11-25,1,3,139
AB-10600,CA-2014-115336,2014-11-18,Not,2014-11-25,1,1,98
GR-14560,US-2014-123183,2014-11-19,Not,2014-11-25,3,1,304
RB-19645,CA-2014-125682,2014-11-22,Not,2014-11-25,4,3,156
KH-16330,CA-2014-140396,2014-11-20,Not,2014-11-25,3,1,3
MH-17785,CA-2014-124702,2014-11-18,Not,2014-11-25,2,1,21
RM-19675,CA-2014-158274,2014-11-19,Not,2014-11-24,4,2,328
RB-19330,CA-2014-159835,2014-11-17,Not,2014-11-24,3,1,93
MY-18295,CA-2014-105984,2014-11-24,Not,2014-11-24,3,4,26
DB-13360,CA-2014-100972,2014-11-19,Not,2014-11-24,2,2,316
MW-18220,CA-2014-150518,2014-11-19,Not,2014-11-24,1,1,610
JM-15865,CA-2014-144624,2014-11-19,Not,2014-11-23,3,1,611
MS-17530,CA-2014-133809,2014-11-18,Not,2014-11-23,3,2,25
MK-17905,CA-2014-161032,2014-11-18,Not,2014-11-23,1,1,438
PB-19105,CA-2014-128888,2014-11-15,Not,2014-11-22,1,1,52
YC-21895,CA-2014-119375,2014-11-17,Not,2014-11-22,3,1,138
CS-11950,US-2014-159926,2014-11-18,Not,2014-11-22,3,1,95
AH-10075,CA-2014-160066,2014-11-16,Not,2014-11-22,2,1,357
GT-14710,CA-2014-128209,2014-11-17,Not,2014-11-22,3,1,212
FG-14260,CA-2014-101833,2014-11-17,Not,2014-11-22,3,2,3
AD-10180,CA-2014-128062,2014-11-19,Not,2014-11-22,3,2,67
JF-15190,CA-2014-116407,2014-11-15,Not,2014-11-21,4,1,442
MP-17470,CA-2014-145926,2014-11-17,Not,2014-11-21,1,1,234
SR-20740,US-2014-147704,2014-11-16,Not,2014-11-21,1,1,491
JG-15805,CA-2014-104829,2014-11-18,Yes,2014-11-21,2,2,311
CB-12025,CA-2014-130869,2014-11-17,Not,2014-11-21,1,1,235
JK-15730,CA-2014-163468,2014-11-18,Not,2014-11-21,1,3,346
RD-19900,US-2014-149034,2014-11-19,Not,2014-11-21,3,3,87
PW-19240,CA-2014-164210,2014-11-18,Not,2014-11-20,2,2,297
RH-19510,CA-2014-149643,2014-11-16,Not,2014-11-20,1,1,612
AB-10165,US-2014-139500,2014-11-16,Not,2014-11-20,1,1,373
CC-12220,CA-2014-161634,2014-11-14,Not,2014-11-20,4,1,70
JC-16105,CA-2014-141173,2014-11-18,Not,2014-11-20,1,2,209
TS-21205,CA-2014-140662,2014-11-17,Not,2014-11-19,2,3,64
PK-19075,CA-2014-105893,2014-11-11,Not,2014-11-18,1,1,103
JL-15505,CA-2014-162362,2014-11-14,Not,2014-11-18,1,1,594
RM-19675,CA-2014-166989,2014-11-14,Not,2014-11-18,3,1,160
SS-20410,CA-2014-127558,2014-11-15,Not,2014-11-18,2,3,31
AP-10915,CA-2014-105270,2014-11-11,Yes,2014-11-18,2,1,31
JD-16150,CA-2014-119144,2014-11-16,Not,2014-11-18,2,3,31
SC-20260,CA-2014-128622,2014-11-15,Not,2014-11-17,2,2,9
KN-16705,US-2014-143287,2014-11-11,Yes,2014-11-17,3,1,377
ML-17410,CA-2014-125556,2014-11-14,Not,2014-11-16,3,2,266
RD-19900,CA-2014-158372,2014-10-11,Not,2014-11-16,2,1,86
SC-20020,CA-2014-121006,2014-10-11,Not,2014-11-16,1,1,594
CM-11815,CA-2014-151554,2014-11-14,Not,2014-11-15,1,3,139
KD-16270,CA-2014-165309,2014-11-11,Not,2014-11-15,1,1,52
TS-21430,CA-2014-155796,2014-11-11,Not,2014-11-15,3,2,427
BH-11710,US-2014-140914,2014-11-11,Not,2014-11-15,1,1,76
TZ-21580,CA-2014-163419,2014-11-11,Not,2014-11-14,2,2,297
EB-13870,US-2014-126340,2014-08-11,Not,2014-11-14,2,1,613
MA-17560,CA-2014-140732,2014-11-11,Not,2014-11-13,2,2,102
BF-11215,CA-2014-103219,2014-09-11,Not,2014-11-13,3,1,22
MZ-17515,CA-2014-128524,2014-11-11,Not,2014-11-13,2,3,77
RC-19960,US-2014-112872,2014-06-12,Not,2014-11-12,2,2,257
VP-21760,CA-2014-109932,2014-09-12,Not,2014-11-12,1,3,184
BG-11035,CA-2014-155390,2014-06-12,Not,2014-11-12,4,1,181
JP-15520,CA-2014-144666,2014-09-11,Not,2014-11-11,2,2,9
WB-21850,CA-2014-125829,2014-04-11,Not,2014-11-11,2,1,74
TH-21235,US-2014-134187,2014-04-11,Not,2014-11-11,2,1,24
TB-21595,US-2014-139640,2014-07-11,Not,2014-11-11,2,2,112
GA-14515,CA-2014-120950,2014-06-11,Not,2014-11-11,4,1,140
JF-15565,US-2014-126571,2014-11-10,Not,2014-11-10,3,1,87
Dp-13240,CA-2014-116834,2014-11-10,Not,2014-11-10,2,1,77
HA-14920,CA-2014-157924,2014-11-10,Yes,2014-11-10,2,3,174
DB-13555,CA-2014-114314,2014-11-10,Not,2014-11-10,4,1,78
AS-10240,CA-2014-128538,2014-11-10,Not,2014-11-10,2,1,528
KC-16255,CA-2014-163293,2014-08-09,Not,2014-11-09,4,3,586
LW-17125,CA-2014-112837,2014-11-09,Not,2014-11-09,2,1,208
NF-18595,US-2014-131870,2014-09-09,Not,2014-11-09,3,3,244
GM-14680,CA-2014-127012,2014-11-08,Yes,2014-11-08,2,1,21
TM-21010,CA-2014-154669,2014-08-08,Not,2014-11-08,2,2,614
KL-16645,CA-2014-154641,2014-11-08,Not,2014-11-08,3,1,22
RF-19735,CA-2014-115357,2014-06-08,Not,2014-11-08,4,2,50
SS-20590,CA-2014-150490,2014-05-08,Not,2014-11-08,2,1,68
SP-20650,CA-2014-110065,2014-05-08,Not,2014-11-08,3,1,5
TB-21625,CA-2014-137575,2014-06-08,Not,2014-11-08,3,1,22
LA-16780,CA-2014-163552,2014-11-07,Not,2014-11-07,3,1,615
DP-13390,CA-2014-107139,2014-05-07,Not,2014-11-07,2,1,102
JL-15835,US-2014-138758,2014-07-07,Yes,2014-11-07,3,1,87
MN-17935,CA-2014-123225,2014-11-07,Yes,2014-11-07,1,3,161
MH-17455,CA-2014-133305,2014-11-07,Not,2014-11-07,3,1,160
JK-15205,CA-2014-166555,2014-11-07,Not,2014-11-07,3,3,463
FO-14305,CA-2014-132612,2014-09-06,Not,2014-11-06,4,2,394
GT-14635,CA-2014-159520,2014-06-06,Not,2014-11-06,3,1,132
NR-18550,CA-2014-106229,2014-07-06,Not,2014-11-06,1,2,220
PG-18895,CA-2014-103849,2014-11-05,Not,2014-11-05,1,1,241
RM-19375,CA-2014-139017,2014-11-05,Not,2014-11-05,1,1,52
BG-11695,CA-2014-127523,2014-11-05,Not,2014-11-05,3,1,205
SN-20710,US-2014-154879,2014-06-05,Not,2014-11-05,2,1,102
VW-21775,CA-2014-152100,2014-11-05,Not,2014-11-05,1,1,409
HD-14785,CA-2014-119172,2014-11-05,Not,2014-11-05,1,1,137
JK-15370,US-2014-102715,2014-11-04,Not,2014-11-04,4,2,157
SE-20110,US-2014-121734,2014-11-04,Not,2014-11-04,2,1,616
GM-14455,CA-2014-138940,2014-11-04,Not,2014-11-04,1,2,114
MM-18055,CA-2014-110555,2014-11-04,Not,2014-11-04,2,1,440
CK-12205,CA-2014-166884,2014-11-03,Not,2014-11-03,3,2,26
KA-16525,CA-2014-158337,2014-11-03,Not,2014-11-03,3,2,3
NP-18685,US-2014-131982,2014-07-03,Not,2014-11-03,2,2,508
FM-14215,CA-2014-114790,2014-11-03,Not,2014-11-03,4,2,110
RB-19435,US-2014-103338,2014-11-03,Not,2014-11-03,2,1,190
NF-18385,CA-2014-127614,2014-11-02,Not,2014-11-02,4,1,70
GA-14725,CA-2014-168368,2014-11-02,Not,2014-11-02,1,2,481
SV-20365,CA-2014-130092,2014-11-01,Not,2014-11-01,3,3,509
SA-20830,CA-2014-154627,2014-10-29,Not,2014-10-31,1,3,137
GG-14650,CA-2014-106439,2014-10-31,Not,2014-10-31,2,1,10
TS-21370,CA-2014-101931,2014-10-28,Not,2014-10-31,2,3,10
AM-10705,CA-2014-145387,2014-10-31,Not,2014-10-31,3,2,227
AC-10450,US-2014-167262,2014-10-31,Not,2014-10-31,2,2,574
AJ-10780,CA-2014-108609,2014-10-31,Yes,2014-10-31,3,2,390
NL-18310,US-2014-120313,2014-10-31,Not,2014-10-31,2,2,9
AH-10585,CA-2014-162278,2014-10-26,Not,2014-10-30,2,2,21
DB-12910,CA-2014-108707,2014-10-24,Not,2014-10-29,4,1,106
AA-10375,CA-2014-130729,2014-10-24,Not,2014-10-29,2,1,324
EH-14185,CA-2014-139542,2014-10-25,Not,2014-10-29,3,1,87
NC-18625,CA-2014-166590,2014-10-29,Not,2014-10-29,1,1,1
MG-17680,CA-2014-110072,2014-10-22,Not,2014-10-28,3,1,43
AH-10030,US-2014-158400,2014-10-25,Not,2014-10-28,2,3,64
BT-11395,CA-2014-107769,2014-10-28,Not,2014-10-28,1,1,180
RD-19810,CA-2014-148285,2014-10-27,Not,2014-10-27,4,1,248
SF-20965,CA-2014-169852,2014-10-21,Not,2014-10-26,2,1,84
FH-14275,CA-2014-100916,2014-10-21,Not,2014-10-26,4,1,345
NB-18580,CA-2014-151967,2014-10-22,Not,2014-10-26,4,1,617
PO-18865,CA-2014-146703,2014-10-20,Not,2014-10-25,1,2,519
AP-10915,CA-2014-113047,2014-10-24,Not,2014-10-24,4,4,618
EH-14125,CA-2014-100867,2014-10-19,Yes,2014-10-24,2,1,398
FH-14365,CA-2014-169684,2014-10-20,Not,2014-10-23,4,3,215
IG-15085,CA-2014-143168,2014-10-18,Not,2014-10-23,2,2,11
TB-21520,CA-2014-142587,2014-10-21,Not,2014-10-22,3,3,25
EH-13765,CA-2014-138450,2014-10-18,Not,2014-10-22,3,1,67
LS-17200,CA-2014-115084,2014-10-18,Not,2014-10-22,4,1,405
LS-16975,CA-2014-137092,2014-10-20,Not,2014-10-22,1,2,76
TB-21520,CA-2014-124394,2014-10-17,Not,2014-10-22,1,2,425
RP-19270,CA-2014-155264,2014-10-19,Not,2014-10-22,2,2,9
AS-10225,CA-2014-110408,2014-10-18,Not,2014-10-20,4,2,387
DL-12865,CA-2014-143182,2014-10-15,Not,2014-10-20,4,1,40
BD-11500,US-2014-151015,2014-10-14,Not,2014-10-20,1,1,76
JF-15490,CA-2014-117317,2014-10-19,Not,2014-10-19,2,4,122
EB-14170,CA-2014-103086,2014-10-17,Not,2014-10-19,1,2,52
ML-17395,CA-2014-164742,2014-10-13,Not,2014-10-18,3,2,126
HG-15025,CA-2014-163748,2014-10-14,Not,2014-10-18,1,1,241
AC-10660,US-2014-122021,2014-10-15,Not,2014-10-17,3,3,376
LS-17245,US-2014-109456,2014-10-16,Not,2014-10-17,2,4,9
SP-20545,CA-2014-123316,2014-10-13,Not,2014-10-17,3,1,288
TC-21295,CA-2014-151330,2014-10-14,Not,2014-10-17,3,3,146
JE-15610,US-2014-146353,2014-10-14,Not,2014-10-16,3,2,135
ZC-21910,CA-2014-151995,2014-10-13,Not,2014-10-15,2,3,12
BP-11095,CA-2014-137911,2014-09-10,Not,2014-10-15,4,1,232
CM-12715,CA-2014-103492,2014-10-10,Not,2014-10-15,1,1,409
MA-17995,CA-2014-132010,2014-10-13,Not,2014-10-15,4,3,219
SD-20485,CA-2014-150329,2014-10-10,Not,2014-10-14,2,1,104
SJ-20500,CA-2014-138240,2014-09-10,Not,2014-10-14,2,1,68
MR-17545,CA-2014-117429,2014-07-10,Not,2014-10-13,3,1,95
JD-16015,CA-2014-110611,2014-06-10,Not,2014-10-13,3,1,87
DN-13690,CA-2014-119977,2014-08-10,Not,2014-10-13,3,2,160
BS-11590,CA-2014-106376,2014-05-12,Not,2014-10-12,2,1,431
JK-15625,CA-2014-135608,2014-08-12,Not,2014-10-12,2,2,381
BK-11260,US-2014-140452,2014-06-12,Yes,2014-10-12,1,1,137
FP-14320,CA-2014-138737,2014-07-12,Not,2014-10-12,2,3,10
RL-19615,CA-2014-133830,2014-05-12,Not,2014-10-12,2,1,74
SZ-20035,CA-2014-132227,2014-04-11,Not,2014-10-11,3,1,160
DE-13255,CA-2014-109134,2014-05-11,Not,2014-10-11,2,1,31
SR-20740,CA-2014-133634,2014-05-11,Not,2014-10-11,4,1,71
MD-17350,CA-2014-114251,2014-05-11,Not,2014-10-11,3,1,93
XP-21865,CA-2014-134677,2014-06-10,Not,2014-10-10,2,1,84
TN-21040,CA-2014-140403,2014-10-10,Not,2014-10-10,2,4,429
BD-11635,CA-2014-152422,2014-05-10,Not,2014-10-10,3,2,26
RB-19435,US-2014-105137,2014-10-10,Yes,2014-10-10,3,4,26
FC-14335,US-2014-134054,2014-10-10,Not,2014-10-10,2,4,19
NP-18700,CA-2014-106572,2014-05-09,Not,2014-10-09,3,1,197
SZ-20035,CA-2014-105165,2014-07-09,Not,2014-10-09,1,3,225
DA-13450,US-2014-138835,2014-10-09,Not,2014-10-09,4,1,252
CL-12565,CA-2014-125731,2014-10-09,Not,2014-10-09,2,1,462
SF-20065,CA-2014-113383,2014-10-09,Not,2014-10-09,3,3,619
VG-21790,CA-2014-156790,2014-08-08,Not,2014-10-08,4,2,88
MH-18025,CA-2014-150301,2014-08-07,Not,2014-10-07,3,3,212
BP-11095,US-2014-134971,2014-07-06,Not,2014-10-06,1,2,16
VT-21700,CA-2014-151897,2014-06-06,Not,2014-10-06,1,1,121
HK-14890,CA-2014-144281,2014-10-06,Not,2014-10-06,1,2,101
HP-14815,CA-2014-121664,2014-06-05,Not,2014-10-05,2,1,10
NC-18415,CA-2014-135755,2014-03-05,Not,2014-10-05,3,1,194
KH-16330,CA-2014-160738,2014-05-05,Not,2014-10-05,1,1,269
AI-10855,CA-2014-159709,2014-10-05,Not,2014-10-05,2,1,144
AF-10885,CA-2014-114181,2014-10-05,Not,2014-10-05,3,2,67
KT-16480,CA-2014-116666,2014-08-05,Not,2014-10-05,3,3,67
GM-14680,CA-2014-103310,2014-10-05,Not,2014-10-05,2,1,133
GP-14740,CA-2014-136742,2014-06-04,Not,2014-10-04,3,1,123
PJ-19015,CA-2014-124023,2014-07-04,Not,2014-10-04,4,3,458
FH-14275,CA-2014-153808,2014-06-04,Not,2014-10-04,2,2,102
SW-20275,US-2014-100279,2014-10-03,Not,2014-10-03,1,1,577
KT-16480,US-2014-140116,2014-10-03,Not,2014-10-03,2,1,164
CS-12250,US-2014-169390,2014-07-02,Not,2014-10-02,3,2,3
DL-13315,CA-2014-108182,2014-06-02,Not,2014-10-02,1,2,620
AJ-10780,CA-2014-149020,2014-10-01,Not,2014-10-01,4,1,189
ME-17320,CA-2014-167199,2014-06-01,Not,2014-10-01,4,1,175
RA-19915,CA-2014-102008,2014-09-30,Not,2014-09-30,3,1,160
BW-11200,US-2014-167633,2014-09-30,Not,2014-09-30,4,1,340
KW-16570,CA-2014-140886,2014-09-30,Not,2014-09-30,4,1,413
MT-18070,US-2014-112914,2014-09-25,Not,2014-09-30,1,1,145
CS-12400,CA-2014-127586,2014-09-26,Not,2014-09-30,2,1,77
DB-13615,CA-2014-137351,2014-09-30,Not,2014-09-30,2,1,21
MH-17785,CA-2014-159478,2014-09-30,Not,2014-09-30,3,1,22
BF-11005,CA-2014-141355,2014-09-25,Not,2014-09-30,2,1,293
DM-12955,CA-2014-141649,2014-09-30,Not,2014-09-30,3,4,25
JP-16135,CA-2014-113964,2014-09-23,Not,2014-09-30,3,1,160
CM-12715,CA-2014-144974,2014-09-26,Not,2014-09-30,3,1,95
DA-13450,CA-2014-115133,2014-09-26,Not,2014-09-30,3,1,244
JD-16060,CA-2014-123344,2014-09-24,Not,2014-09-29,2,1,64
AP-10915,CA-2014-146969,2014-09-29,Not,2014-09-29,2,1,74
SM-20950,CA-2014-122931,2014-09-29,Not,2014-09-29,3,1,67
PP-18955,CA-2014-126683,2014-09-29,Not,2014-09-29,2,2,77
LD-17005,CA-2014-124856,2014-09-29,Not,2014-09-29,3,2,160
AS-10090,CA-2014-156160,2014-09-22,Not,2014-09-29,3,1,22
EB-14170,CA-2014-111962,2014-09-29,Not,2014-09-29,2,1,77
GZ-14545,CA-2014-107153,2014-09-28,Not,2014-09-28,3,1,85
KD-16495,CA-2014-125136,2014-09-28,Not,2014-09-28,4,1,248
BM-11650,US-2014-134733,2014-09-23,Not,2014-09-28,2,1,86
ST-20530,CA-2014-163559,2014-09-23,Not,2014-09-28,3,2,22
SC-20095,CA-2014-116904,2014-09-23,Not,2014-09-28,1,1,209
JK-15640,CA-2014-147900,2014-09-23,Not,2014-09-28,3,1,182
SE-20110,CA-2014-158225,2014-09-22,Not,2014-09-28,2,1,133
XP-21865,CA-2014-114335,2014-09-28,Not,2014-09-28,4,1,214
TS-21205,CA-2014-120887,2014-09-27,Not,2014-09-27,3,1,615
TH-21100,US-2014-133130,2014-09-27,Not,2014-09-27,2,1,86
KF-16285,CA-2014-132451,2014-09-26,Not,2014-09-27,2,3,188
VG-21805,CA-2014-103191,2014-09-22,Not,2014-09-27,1,1,76
TH-21115,CA-2014-148369,2014-09-23,Not,2014-09-27,3,1,138
ES-14020,CA-2014-156433,2014-09-20,Not,2014-09-26,2,1,9
KT-16465,US-2014-151925,2014-09-26,Not,2014-09-26,2,2,10
HG-14965,US-2014-152723,2014-09-26,Not,2014-09-26,1,4,374
NB-18580,CA-2014-164385,2014-09-26,Not,2014-09-26,3,2,67
MA-17995,CA-2014-133704,2014-09-20,Not,2014-09-26,2,1,102
MM-17920,CA-2014-115049,2014-09-26,Not,2014-09-26,1,1,98
PF-19165,US-2014-134614,2014-09-20,Not,2014-09-25,1,1,369
DB-13555,CA-2014-151953,2014-09-20,Not,2014-09-25,4,1,88
HF-14995,CA-2014-153969,2014-09-21,Not,2014-09-25,2,1,64
SL-20155,CA-2014-124513,2014-09-21,Not,2014-09-25,3,1,160
TT-21220,CA-2014-163650,2014-09-23,Not,2014-09-25,3,3,509
FA-14230,CA-2014-156601,2014-09-19,Not,2014-09-24,2,1,24
MS-17365,CA-2014-127488,2014-09-22,Not,2014-09-24,4,2,525
KT-16465,US-2014-117170,2014-09-17,Not,2014-09-24,4,1,286
JL-15835,CA-2014-127299,2014-09-19,Not,2014-09-24,4,1,79
MA-17560,CA-2014-168823,2014-09-21,Not,2014-09-24,3,3,93
DN-13690,CA-2014-166744,2014-09-20,Yes,2014-09-24,3,1,117
LH-16750,CA-2014-117478,2014-09-21,Not,2014-09-24,3,3,95
HG-14965,CA-2014-126480,2014-09-20,Not,2014-09-24,2,1,84
ND-18460,CA-2014-138177,2014-09-19,Not,2014-09-24,2,1,23
JG-15115,US-2014-135972,2014-09-21,Not,2014-09-23,2,2,508
JS-15940,US-2014-166310,2014-09-21,Not,2014-09-23,1,3,218
MC-18130,CA-2014-132787,2014-09-19,Not,2014-09-23,2,1,77
SB-20185,CA-2014-120411,2014-09-20,Not,2014-09-23,1,3,76
MW-18220,CA-2014-125997,2014-09-20,Not,2014-09-23,3,3,160
BM-11650,CA-2014-125514,2014-09-21,Not,2014-09-22,1,3,270
JA-15970,CA-2014-131947,2014-09-17,Not,2014-09-22,2,1,257
SB-20290,US-2014-106992,2014-09-19,Not,2014-09-21,1,2,225
AG-10765,US-2014-158638,2014-09-17,Not,2014-09-21,3,1,87
BN-11515,CA-2014-103940,2014-09-17,Yes,2014-09-21,2,1,11
NR-18550,CA-2014-112851,2014-09-17,Not,2014-09-21,2,1,541
AA-10315,CA-2014-138100,2014-09-15,Not,2014-09-20,3,1,160
JB-15400,US-2014-100853,2014-09-14,Not,2014-09-19,1,1,98
AJ-10960,CA-2014-113362,2014-09-14,Not,2014-09-19,3,1,29
DC-12850,CA-2014-145212,2014-09-13,Not,2014-09-19,3,1,160
JC-15775,CA-2014-159184,2014-09-14,Not,2014-09-19,4,1,586
BS-11365,CA-2014-168130,2014-09-19,Not,2014-09-19,3,4,160
RF-19345,CA-2014-141152,2014-09-16,Not,2014-09-19,3,3,3
MF-18250,CA-2014-149594,2014-09-15,Not,2014-09-19,3,1,87
JK-15640,CA-2014-159849,2014-09-19,Not,2014-09-19,2,4,9
CA-12775,CA-2014-145576,2014-09-14,Not,2014-09-18,4,2,149
LH-16900,CA-2014-126277,2014-09-13,Not,2014-09-18,3,2,26
SC-20260,US-2014-127635,2014-09-14,Not,2014-09-18,1,2,383
EA-14035,US-2014-156216,2014-09-13,Not,2014-09-17,4,1,79
ON-18715,CA-2014-140039,2014-09-13,Not,2014-09-17,2,1,120
BC-11125,CA-2014-113859,2014-09-13,Not,2014-09-17,1,1,20
JM-15535,CA-2014-132962,2014-09-13,Not,2014-09-16,3,3,93
MS-17365,CA-2014-144407,2014-09-09,Not,2014-09-15,1,1,56
KT-16465,CA-2014-146283,2014-08-09,Not,2014-09-15,1,1,225
DP-13390,CA-2014-168592,2014-08-09,Not,2014-09-14,2,1,9
LC-17140,CA-2014-102869,2014-09-09,Not,2014-09-14,3,2,95
